timestamp(ms),DataLoss,Millisekunden_pro_10000_Nachrichten,
"1705431095.525",,"2151",
"1705431097.673","0",,
"1705431097.675",,"2150",
"1705431099.824","0",,
"1705431099.826",,"2151",
"1705431101.975","0",,
"1705431101.977",,"2150",
"1705431104.125","0",,
"1705431104.127",,"2150",
"1705431106.275","0",,
"1705431106.277",,"2151",
"1705431108.426","0",,
"1705431108.428",,"2151",
"1705431110.576","0",,
"1705431110.578",,"2150",
"1705431112.726","0",,
"1705431112.728",,"2150",
"1705431114.89","0",,
"1705431114.891",,"2151",
"1705431117.027","0",,
"1705431117.03",,"2150",
"1705431119.177","0",,
"1705431119.18",,"2150",
"1705431121.328","0",,
"1705431121.341",,"2151",
"1705431123.479","0",,
"1705431123.481",,"2151",
"1705431125.629","0",,
"1705431125.631",,"2150",
"1705431127.779","0",,
"1705431127.782",,"2151",
"1705431129.93","0",,
"1705431129.933",,"2151",
"1705431132.081","0",,
"1705431132.083",,"2150",
"1705431134.231","0",,
"1705431134.233",,"2150",
"1705431136.382","0",,
"1705431136.384",,"2151",
"1705431138.532","0",,
"1705431138.534",,"2150",
"1705431140.682","0",,
"1705431140.684",,"2151",
"1705431142.833","0",,
"1705431142.835",,"2151",
"1705431144.984","0",,
"1705431144.986",,"2150",
"1705431147.134","0",,
"1705431147.136",,"2150",
"1705431149.284","0",,
"1705431149.286",,"2150",
"1705431151.434","0",,
"1705431151.436",,"2151",
"1705431153.584","0",,
"1705431153.587",,"2150",
"1705431155.736","0",,
"1705431155.737",,"2151",
"1705431157.886","0",,
"1705431157.888",,"2151",
"1705431160.036","0",,
"1705431160.038",,"2150",
"1705431162.186","0",,
"1705431162.188",,"2150",
"1705431164.337","0",,
"1705431164.339",,"2151",
"1705431166.487","0",,
"1705431166.49",,"2150",
"1705431168.637","0",,
"1705431168.639",,"2150",
"1705431170.789","0",,
"1705431170.791",,"2151",
"1705431172.938","0",,
"1705431172.941",,"2150",
"1705431175.089","0",,
"1705431175.091",,"2151",
"1705431177.239","0",,
"1705431177.241",,"2150",
"1705431179.39","0",,
"1705431179.392",,"2151",
"1705431181.54","0",,
"1705431181.542",,"2150",
"1705431183.69","0",,
"1705431183.692",,"2151",
"1705431185.842","0",,
"1705431185.843",,"2150",
"1705431187.991","0",,
"1705431187.993",,"2151",
"1705431190.141","0",,
"1705431190.144",,"2150",
"1705431192.292","0",,
"1705431192.294",,"2151",
"1705431194.442","0",,
"1705431194.445",,"2150",
"1705431196.592","0",,
"1705431196.595",,"2150",
"1705431198.743","0",,
"1705431198.745",,"2151",
"1705431200.894","0",,
"1705431200.896",,"2151",
"1705431203.044","0",,
"1705431203.046",,"2150",
"1705431205.194","0",,
"1705431205.196",,"2150",
"1705431207.345","0",,
"1705431207.347",,"2151",
"1705431209.495","0",,
"1705431209.497",,"2150",
"1705431211.645","0",,
"1705431211.647",,"2150",
"1705431213.796","0",,
"1705431213.798",,"2151",
"1705431215.946","0",,
"1705431215.948",,"2151",
"1705431218.096","0",,
"1705431218.098",,"2150",
"1705431220.247","0",,
"1705431220.249",,"2151",
"1705431222.398","0",,
"1705431222.4",,"2150",
"1705431224.548","0",,
"1705431224.55",,"2150",
"1705431226.698","0",,
"1705431226.7",,"2151",
"1705431228.849","0",,
"1705431228.851",,"2150",
"1705431230.999","0",,
"1705431231.001",,"2150",
"1705431233.161","0",,
"1705431233.163",,"2150",
"1705431235.3","0",,
"1705431235.302",,"2151",
"1705431237.451","0",,
"1705431237.453",,"2150",
"1705431239.6","0",,
"1705431239.603",,"2150",
"1705431241.751","0",,
"1705431241.754",,"2151",
"1705431243.902","0",,
"1705431243.904",,"2151",
"1705431246.052","0",,
"1705431246.054",,"2150",
"1705431248.203","0",,
"1705431248.205",,"2151",
"1705431250.354","0",,
"1705431250.356",,"2151",
"1705431252.504","0",,
"1705431252.506",,"2150",
"1705431254.654","0",,
"1705431254.656",,"2150",
"1705431256.805","0",,
"1705431256.807",,"2151",
"1705431258.955","0",,
"1705431258.957",,"2150",
"1705431261.105","0",,
"1705431261.107",,"2150",
"1705431263.257","0",,
"1705431263.259",,"2151",
"1705431265.406","0",,
"1705431265.409",,"2151",
"1705431267.557","0",,
"1705431267.559",,"2150",
"1705431269.708","0",,
"1705431269.71",,"2151",
"1705431271.858","0",,
"1705431271.86",,"2150",
"1705431274.011","0",,
"1705431274.013",,"2150",
"1705431276.159","0",,
"1705431276.161",,"2151",
"1705431278.311","0",,
"1705431278.313",,"2151",
"1705431280.46","0",,
"1705431280.462",,"2150",
"1705431282.61","0",,
"1705431282.612",,"2150",
"1705431284.773","0",,
"1705431284.776",,"2151",
"1705431286.911","0",,
"1705431286.914",,"2150",
"1705431289.062","0",,
"1705431289.064",,"2151",
"1705431291.212","0",,
"1705431291.215",,"2150",
"1705431293.363","0",,
"1705431293.365",,"2151",
"1705431295.513","0",,
"1705431295.515",,"2150",
"1705431297.664","0",,
"1705431297.666",,"2151",
"1705431299.814","0",,
"1705431299.818",,"2151",
"1705431301.964","0",,
"1705431301.967",,"2150",
"1705431304.115","0",,
"1705431304.117",,"2150",
"1705431306.265","0",,
"1705431306.268",,"2151",
"1705431308.416","0",,
"1705431308.418",,"2150",
"1705431310.566","0",,
"1705431310.568",,"2150",
"1705431312.717","0",,
"1705431312.719",,"2151",
"1705431314.867","0",,
"1705431314.869",,"2151",
"1705431317.017","0",,
"1705431317.019",,"2150",
"1705431319.168","0",,
"1705431319.17",,"2151",
"1705431321.318","0",,
"1705431321.321",,"2150",
"1705431323.468","0",,
"1705431323.47",,"2150",
"1705431325.619","0",,
"1705431325.621",,"2150",
"1705431327.769","0",,
"1705431327.772",,"2151",
"1705431329.919","0",,
"1705431329.922",,"2150",
"1705431332.07","0",,
"1705431332.072",,"2151",
"1705431334.221","0",,
"1705431334.223",,"2151",
"1705431336.371","0",,
"1705431336.373",,"2150",
"1705431338.521","0",,
"1705431338.523",,"2150",
"1705431340.672","0",,
"1705431340.674",,"2151",
"1705431342.823","0",,
"1705431342.825",,"2151",
"1705431344.972","0",,
"1705431344.975",,"2150",
"1705431347.123","0",,
"1705431347.125",,"2150",
"1705431349.273","0",,
"1705431349.275",,"2151",
"1705431351.423","0",,
"1705431351.426",,"2150",
"1705431353.574","0",,
"1705431353.576",,"2150",
"1705431355.726","0",,
"1705431355.727",,"2151",
"1705431357.875","0",,
"1705431357.877",,"2150",
"1705431360.025","0",,
"1705431360.027",,"2151",
"1705431362.176","0",,
"1705431362.179",,"2151",
"1705431364.326","0",,
"1705431364.329",,"2150",
"1705431366.477","0",,
"1705431366.479",,"2150",
"1705431368.627","0",,
"1705431368.63",,"2151",
"1705431370.777","0",,
"1705431370.78",,"2150",
"1705431372.928","0",,
"1705431372.93",,"2150",
"1705431375.078","0",,
"1705431375.08",,"2151",
"1705431377.229","0",,
"1705431377.231",,"2151",
"1705431379.379","0",,
"1705431379.381",,"2150",
"1705431381.529","0",,
"1705431381.532",,"2150",
"1705431383.68","0",,
"1705431383.682",,"2151",
"1705431385.831","0",,
"1705431385.833",,"2150",
"1705431387.981","0",,
"1705431387.983",,"2151",
"1705431390.132","0",,
"1705431390.134",,"2151",
"1705431392.282","0",,
"1705431392.285",,"2150",
"1705431394.432","0",,
"1705431394.435",,"2150",
"1705431396.583","0",,
"1705431396.585",,"2151",
"1705431398.734","0",,
"1705431398.736",,"2151",
"1705431400.884","0",,
"1705431400.886",,"2150",
"1705431403.034","0",,
"1705431403.036",,"2150",
"1705431405.185","0",,
"1705431405.187",,"2151",
"1705431407.335","0",,
"1705431407.337",,"2150",
"1705431409.485","0",,
"1705431409.487",,"2150",
"1705431411.636","0",,
"1705431411.638",,"2151",
"1705431413.786","0",,
"1705431413.788",,"2151",
"1705431415.936","0",,
"1705431415.939",,"2150",
"1705431418.087","0",,
"1705431418.09",,"2151",
"1705431420.238","0",,
"1705431420.24",,"2150",
"1705431422.388","0",,
"1705431422.39",,"2150",
"1705431424.538","0",,
"1705431424.541",,"2151",
"1705431426.689","0",,
"1705431426.691",,"2151",
"1705431428.839","0",,
"1705431428.841",,"2150",
"1705431430.989","0",,
"1705431430.992",,"2150",
"1705431433.14","0",,
"1705431433.142",,"2151",
"1705431435.291","0",,
"1705431435.293",,"2150",
"1705431437.441","0",,
"1705431437.443",,"2151",
"1705431439.592","0",,
"1705431439.594",,"2151",
"1705431441.743","0",,
"1705431441.745",,"2150",
"1705431443.896","0",,
"1705431443.897",,"2150",
"1705431446.043","0",,
"1705431446.045",,"2151",
"1705431448.194","0",,
"1705431448.196",,"2151",
"1705431450.344","0",,
"1705431450.347",,"2150",
"1705431452.494","0",,
"1705431452.497",,"2150",
"1705431454.645","0",,
"1705431454.647",,"2151",
"1705431456.795","0",,
"1705431456.798",,"2150",
"1705431458.946","0",,
"1705431458.948",,"2151",
"1705431461.097","0",,
"1705431461.099",,"2151",
"1705431463.247","0",,
"1705431463.249",,"2150",
"1705431465.397","0",,
"1705431465.399",,"2150",
"1705431467.548","0",,
"1705431467.55",,"2151",
"1705431469.698","0",,
"1705431469.7",,"2150",
"1705431471.848","0",,
"1705431471.85",,"2150",
"1705431473.999","0",,
"1705431474.001",,"2151",
"1705431476.149","0",,
"1705431476.152",,"2151",
"1705431478.299","0",,
"1705431478.301",,"2150",
"1705431480.449","0",,
"1705431480.452",,"2150",
"1705431482.601","0",,
"1705431482.603",,"2151",
"1705431484.751","0",,
"1705431484.753",,"2151",
"1705431486.901","0",,
"1705431486.903",,"2150",
"1705431489.052","0",,
"1705431489.054",,"2151",
"1705431491.203","0",,
"1705431491.205",,"2150",
"1705431493.353","0",,
"1705431493.355",,"2150",
"1705431495.507","0",,
"1705431495.508",,"2152",
"1705431497.655","0",,
"1705431497.657",,"2150",
"1705431499.805","0",,
"1705431499.807",,"2150",
"1705431501.955","0",,
"1705431501.957",,"2151",
"1705431504.106","0",,
"1705431504.108",,"2151",
"1705431506.256","0",,
"1705431506.259",,"2150",
"1705431508.407","0",,
"1705431508.409",,"2151",
"1705431510.557","0",,
"1705431510.56",,"2151",
"1705431512.708","0",,
"1705431512.71",,"2150",
"1705431514.858","0",,
"1705431514.86",,"2150",
"1705431517.01","0",,
"1705431517.012",,"2152",
"1705431519.16","0",,
"1705431519.162",,"2150",
"1705431521.313","0",,
"1705431521.314",,"2150",
"1705431523.46","0",,
"1705431523.463",,"2151",
"1705431525.611","0",,
"1705431525.613",,"2151",
"1705431527.761","0",,
"1705431527.764",,"2150",
"1705431529.912","0",,
"1705431529.914",,"2150",
"1705431532.063","0",,
"1705431532.065",,"2151",
"1705431534.213","0",,
"1705431534.215",,"2151",
"1705431536.364","0",,
"1705431536.366",,"2150",
"1705431538.515","0",,
"1705431538.517",,"2151",
"1705431540.665","0",,
"1705431540.667",,"2151",
"1705431542.815","0",,
"1705431542.817",,"2150",
"1705431544.966","0",,
"1705431544.968",,"2151",
"1705431547.121","0",,
"1705431547.123",,"2150",
"1705431549.266","0",,
"1705431549.269",,"2150",
"1705431551.417","0",,
"1705431551.419",,"2151",
"1705431553.568","0",,
"1705431553.57",,"2151",
"1705431555.718","0",,
"1705431555.72",,"2150",
"1705431557.868","0",,
"1705431557.871",,"2150",
"1705431560.02","0",,
"1705431560.022",,"2152",
"1705431562.17","0",,
"1705431562.172",,"2150",
"1705431564.32","0",,
"1705431564.322",,"2150",
"1705431566.471","0",,
"1705431566.473",,"2151",
"1705431568.621","0",,
"1705431568.623",,"2150",
"1705431570.771","0",,
"1705431570.774",,"2151",
"1705431572.922","0",,
"1705431572.924",,"2150",
"1705431575.073","0",,
"1705431575.075",,"2151",
"1705431577.223","0",,
"1705431577.225",,"2150",
"1705431579.373","0",,
"1705431579.375",,"2150",
"1705431581.524","0",,
"1705431581.526",,"2151",
"1705431583.674","0",,
"1705431583.677",,"2151",
"1705431585.825","0",,
"1705431585.827",,"2150",
"1705431587.976","0",,
"1705431587.978",,"2151",
"1705431590.126","0",,
"1705431590.128",,"2151",
"1705431592.276","0",,
"1705431592.278",,"2150",
"1705431594.427","0",,
"1705431594.43",,"2151",
"1705431596.578","0",,
"1705431596.58",,"2151",
"1705431598.728","0",,
"1705431598.767",,"2150",
"1705431600.879","0",,
"1705431600.881",,"2150",
"1705431603.029","0",,
"1705431603.032",,"2151",
"1705431605.179","0",,
"1705431605.181",,"2150",
"1705431607.33","0",,
"1705431607.332",,"2151",
"1705431609.481","0",,
"1705431609.483",,"2151",
"1705431611.631","0",,
"1705431611.633",,"2150",
"1705431613.781","0",,
"1705431613.784",,"2150",
"1705431615.933","0",,
"1705431615.935",,"2152",
"1705431618.083","0",,
"1705431618.086",,"2150",
"1705431620.233","0",,
"1705431620.236",,"2150",
"1705431622.384","0",,
"1705431622.386",,"2151",
"1705431624.535","0",,
"1705431624.542",,"2151",
"1705431626.685","0",,
"1705431626.687",,"2150",
"1705431628.835","0",,
"1705431628.838",,"2151",
"1705431630.986","0",,
"1705431630.988",,"2151",
"1705431633.136","0",,
"1705431633.139",,"2150",
"1705431635.287","0",,
"1705431635.289",,"2150",
"1705431637.438","0",,
"1705431637.44",,"2151",
"1705431639.588","0",,
"1705431639.59",,"2151",
"1705431641.738","0",,
"1705431641.741",,"2150",
"1705431643.889","0",,
"1705431643.891",,"2151",
"1705431646.04","0",,
"1705431646.042",,"2150",
"1705431648.19","0",,
"1705431648.192",,"2150",
"1705431650.342","0","2151",
"1705431652.491","0",,
"1705431652.493",,"2151",
"1705431654.641","0",,
"1705431654.643",,"2150",
"1705431656.791","0",,
"1705431656.794",,"2150",
"1705431658.943","0",,
"1705431658.945",,"2152",
"1705431661.099","0",,
"1705431661.1",,"2150",
"1705431663.243","0",,
"1705431663.246",,"2150",
"1705431665.394","0",,
"1705431665.397",,"2151",
"1705431667.545","0",,
"1705431667.547",,"2151",
"1705431669.695","0",,
"1705431669.697",,"2150",
"1705431671.846","0",,
"1705431671.848",,"2151",
"1705431673.996","0",,
"1705431673.999",,"2151",
"1705431676.152","0",,
"1705431676.154",,"2150",
"1705431678.297","0",,
"1705431678.299",,"2150",
"1705431680.448","0",,
"1705431680.45",,"2151",
"1705431682.598","0",,
"1705431682.6",,"2151",
"1705431684.748","0",,
"1705431684.751",,"2150",
"1705431686.899","0",,
"1705431686.902",,"2151",
"1705431689.049","0",,
"1705431689.052",,"2150",
"1705431691.199","0",,
"1705431691.201",,"2150",
"1705431693.351","0",,
"1705431693.353",,"2152",
"1705431695.501","0",,
"1705431695.503",,"2150",
"1705431697.651","0",,
"1705431697.657",,"2151",
"1705431699.802","0",,
"1705431699.804",,"2150",
"1705431701.954","0",,
"1705431701.955",,"2151",
"1705431704.103","0",,
"1705431704.105",,"2150",
"1705431706.253","0",,
"1705431706.255",,"2151",
"1705431708.404","0",,
"1705431708.407",,"2151",
"1705431710.555","0",,
"1705431710.557",,"2150",
"1705431712.714","0",,
"1705431712.715",,"2150",
"1705431714.856","0",,
"1705431714.858",,"2151",
"1705431717.007","0",,
"1705431717.01",,"2151",
"1705431719.156","0",,
"1705431719.159",,"2150",
"1705431721.307","0",,
"1705431721.309",,"2151",
"1705431723.458","0",,
"1705431723.46",,"2150",
"1705431725.608","0",,
"1705431725.61",,"2151",
"1705431727.758","0",,
"1705431727.761",,"2150",
"1705431729.909","0",,
"1705431729.911",,"2151",
"1705431732.06","0",,
"1705431732.062",,"2150",
"1705431734.21","0",,
"1705431734.212",,"2151",
"1705431736.361","0",,
"1705431736.363",,"2151",
"1705431738.512","0",,
"1705431738.514",,"2151",
"1705431740.662","0",,
"1705431740.664",,"2150",
"1705431742.813","0",,
"1705431742.815",,"2151",
"1705431744.963","0",,
"1705431744.965",,"2150",
"1705431747.113","0",,
"1705431747.115",,"2150",
"1705431749.264","0",,
"1705431749.266",,"2151",
"1705431751.415","0",,
"1705431751.417",,"2151",
"1705431753.566","0",,
"1705431753.568",,"2150",
"1705431755.715","0",,
"1705431755.718",,"2150",
"1705431757.867","0",,
"1705431757.869",,"2152",
"1705431760.017","0",,
"1705431760.019",,"2150",
"1705431762.167","0",,
"1705431762.169",,"2150",
"1705431764.32","0",,
"1705431764.321",,"2151",
"1705431766.469","0",,
"1705431766.471",,"2151",
"1705431768.619","0",,
"1705431768.621",,"2150",
"1705431770.769","0",,
"1705431770.772",,"2150",
"1705431772.92","0",,
"1705431772.922",,"2151",
"1705431775.07","0",,
"1705431775.072",,"2150",
"1705431777.221","0",,
"1705431777.223",,"2151",
"1705431779.372","0",,
"1705431779.375",,"2151",
"1705431781.522","0",,
"1705431781.524",,"2150",
"1705431783.674","0",,
"1705431783.675",,"2151",
"1705431785.823","0",,
"1705431785.826",,"2151",
"1705431787.974","0",,
"1705431787.976",,"2150",
"1705431790.124","0",,
"1705431790.126",,"2150",
"1705431792.275","0",,
"1705431792.277",,"2152",
"1705431794.427","0",,
"1705431794.428",,"2150",
"1705431796.576","0",,
"1705431796.578",,"2150",
"1705431798.726","0",,
"1705431798.729",,"2151",
"1705431800.877","0",,
"1705431800.879",,"2151",
"1705431803.027","0",,
"1705431803.03",,"2150",
"1705431805.178","0",,
"1705431805.18",,"2150",
"1705431807.329","0",,
"1705431807.331",,"2152",
"1705431809.479","0",,
"1705431809.482",,"2150",
"1705431811.63","0",,
"1705431811.632",,"2150",
"1705431813.781","0",,
"1705431813.783",,"2152",
"1705431815.931","0",,
"1705431815.934",,"2150",
"1705431818.081","0",,
"1705431818.084",,"2150",
"1705431820.232","0",,
"1705431820.235",,"2151",
"1705431822.383","0",,
"1705431822.385",,"2151",
"1705431824.533","0",,
"1705431824.535",,"2150",
"1705431826.684","0",,
"1705431826.686",,"2151",
"1705431828.835","0",,
"1705431828.837",,"2151",
"1705431830.986","0",,
"1705431830.987",,"2150",
"1705431833.135","0",,
"1705431833.138",,"2151",
"1705431835.287","0",,
"1705431835.289",,"2151",
"1705431837.437","0",,
"1705431837.439",,"2150",
"1705431839.587","0",,
"1705431839.589",,"2150",
"1705431841.745","0","2151",
"1705431843.889","0",,
"1705431843.891",,"2151",
"1705431846.039","0",,
"1705431846.041",,"2150",
"1705431848.189","0",,
"1705431848.191",,"2151",
"1705431850.342","0",,
"1705431850.343",,"2151",
"1705431852.49","0",,
"1705431852.492",,"2150",
"1705431854.64","0",,
"1705431854.643",,"2150",
"1705431856.793","0",,
"1705431856.794",,"2151",
"1705431858.942","0",,
"1705431858.944",,"2151",
"1705431861.092","0",,
"1705431861.094",,"2150",
"1705431863.243","0",,
"1705431863.245",,"2151",
"1705431865.398","0",,
"1705431865.399",,"2150",
"1705431867.544","0",,
"1705431867.546",,"2150",
"1705431869.695","0",,
"1705431869.697",,"2151",
"1705431871.846","0",,
"1705431871.848",,"2151",
"1705431873.995","0",,
"1705431873.997",,"2150",
"1705431876.146","0",,
"1705431876.148",,"2151",
"1705431878.297","0",,
"1705431878.299",,"2151",
"1705431880.447","0",,
"1705431880.449",,"2150",
"1705431882.597","0",,
"1705431882.6",,"2150",
"1705431884.748","0",,
"1705431884.751",,"2151",
"1705431886.899","0",,
"1705431886.901",,"2151",
"1705431889.049","0",,
"1705431889.051",,"2150",
"1705431891.2","0",,
"1705431891.202",,"2151",
"1705431893.35","0",,
"1705431893.353",,"2150",
"1705431895.5","0",,
"1705431895.503",,"2150",
"1705431897.653","0","2151",
"1705431899.801","0",,
"1705431899.804",,"2151",
"1705431901.952","0",,
"1705431901.954",,"2150",
"1705431904.102","0",,
"1705431904.104",,"2150",
"1705431906.253","0",,
"1705431906.255",,"2151",
"1705431908.403","0",,
"1705431908.405",,"2150",
"1705431910.553","0",,
"1705431910.556",,"2151",
"1705431912.704","0",,
"1705431912.706",,"2151",
"1705431914.855","0",,
"1705431914.857",,"2150",
"1705431917.005","0",,
"1705431917.007",,"2150",
"1705431919.156","0",,
"1705431919.158",,"2151",
"1705431921.306","0",,
"1705431921.308",,"2151",
"1705431923.456","0",,
"1705431923.458",,"2150",
"1705431925.607","0",,
"1705431925.609",,"2150",
"1705431927.758","0",,
"1705431927.76",,"2151",
"1705431929.908","0",,
"1705431929.91",,"2150",
"1705431932.058","0",,
"1705431932.06",,"2151",
"1705431934.209","0",,
"1705431934.211",,"2151",
"1705431936.36","0",,
"1705431936.362",,"2151",
"1705431938.51","0",,
"1705431938.512",,"2150",
"1705431940.66","0",,
"1705431940.663",,"2150",
"1705431942.811","0",,
"1705431942.813",,"2151",
"1705431944.961","0",,
"1705431944.963",,"2150",
"1705431947.112","0",,
"1705431947.114",,"2151",
"1705431949.262","0",,
"1705431949.265",,"2151",
"1705431951.413","0",,
"1705431951.415",,"2150",
"1705431953.563","0",,
"1705431953.565",,"2150",
"1705431955.714","0",,
"1705431955.725",,"2151",
"1705431957.865","0",,
"1705431957.867",,"2151",
"1705431960.025","0",,
"1705431960.027",,"2150",
"1705431962.166","0",,
"1705431962.168",,"2151",
"1705431964.316","0",,
"1705431964.318",,"2150",
"1705431966.466","0",,
"1705431966.468",,"2150",
"1705431968.617","0",,
"1705431968.619",,"2151",
"1705431970.767","0",,
"1705431970.769",,"2151",
"1705431972.917","0",,
"1705431972.92",,"2150",
"1705431975.068","0",,
"1705431975.071",,"2150",
"1705431977.219","0",,
"1705431977.221",,"2151",
"1705431979.369","0",,
"1705431979.371",,"2150",
"1705431981.519","0",,
"1705431981.522",,"2151",
"1705431983.67","0",,
"1705431983.673",,"2151",
"1705431985.822","0",,
"1705431985.823",,"2150",
"1705431987.971","0",,
"1705431987.973",,"2150",
"1705431990.122","0",,
"1705431990.124",,"2152",
"1705431992.272","0",,
"1705431992.275",,"2150",
"1705431994.422","0",,
"1705431994.425",,"2150",
"1705431996.576","0",,
"1705431996.577",,"2151",
"1705431998.724","0",,
"1705431998.726",,"2151",
"1705432000.874","0",,
"1705432000.876",,"2150",
"1705432003.024","0",,
"1705432003.026",,"2150",
"1705432005.175","0",,
"1705432005.178",,"2151",
"1705432007.326","0",,
"1705432007.328",,"2151",
"1705432009.476","0",,
"1705432009.478",,"2150",
"1705432011.628","0",,
"1705432011.63",,"2152",
"1705432013.778","0",,
"1705432013.78",,"2150",
"1705432015.929","0",,
"1705432015.93",,"2150",
"1705432018.079","0",,
"1705432018.081",,"2151",
"1705432020.229","0",,
"1705432020.231",,"2151",
"1705432022.379","0",,
"1705432022.382",,"2150",
"1705432024.53","0",,
"1705432024.532",,"2150",
"1705432026.681","0",,
"1705432026.683",,"2151",
"1705432028.831","0",,
"1705432028.833",,"2150",
"1705432030.981","0",,
"1705432030.983",,"2151",
"1705432033.133","0",,
"1705432033.135",,"2151",
"1705432035.283","0",,
"1705432035.285",,"2151",
"1705432037.433","0",,
"1705432037.436",,"2150",
"1705432039.584","0",,
"1705432039.586",,"2151",
"1705432041.735","0",,
"1705432041.737",,"2150",
"1705432043.885","0",,
"1705432043.887",,"2151",
"1705432046.035","0",,
"1705432046.037",,"2150",
"1705432048.186","0",,
"1705432048.188",,"2151",
"1705432050.336","0",,
"1705432050.338",,"2150",
"1705432052.487","0",,
"1705432052.489",,"2151",
"1705432054.638","0",,
"1705432054.64",,"2151",
"1705432056.789","0",,
"1705432056.791",,"2151",
"1705432058.939","0",,
"1705432058.941",,"2150",
"1705432061.09","0",,
"1705432061.092",,"2151",
"1705432063.24","0",,
"1705432063.242",,"2150",
"1705432065.39","0",,
"1705432065.392",,"2150",
"1705432067.541","0",,
"1705432067.543",,"2151",
"1705432069.692","0",,
"1705432069.694",,"2151",
"1705432071.841","0",,
"1705432071.844",,"2150",
"1705432073.992","0",,
"1705432073.994",,"2150",
"1705432076.143","0",,
"1705432076.145",,"2151",
"1705432078.293","0",,
"1705432078.295",,"2151",
"1705432080.444","0",,
"1705432080.446",,"2150",
"1705432082.595","0",,
"1705432082.597",,"2151",
"1705432084.753","0","2151",
"1705432086.895","0",,
"1705432086.897",,"2150",
"1705432089.047","0",,
"1705432089.048",,"2151",
"1705432091.197","0",,
"1705432091.199",,"2150",
"1705432093.347","0",,
"1705432093.349",,"2151",
"1705432095.498","0",,
"1705432095.5",,"2150",
"1705432097.648","0",,
"1705432097.651",,"2151",
"1705432099.809","0",,
"1705432099.812",,"2150",
"1705432101.949","0",,
"1705432101.951",,"2150",
"1705432104.107","0",,
"1705432104.108",,"2151",
"1705432106.25","0",,
"1705432106.252",,"2151",
"1705432108.4","0",,
"1705432108.402",,"2150",
"1705432110.551","0",,
"1705432110.553",,"2151",
"1705432112.702","0",,
"1705432112.704",,"2151",
"1705432114.852","0",,
"1705432114.854",,"2150",
"1705432117.002","0",,
"1705432117.005",,"2150",
"1705432119.153","0",,
"1705432119.155",,"2151",
"1705432121.303","0",,
"1705432121.305",,"2150",
"1705432123.453","0",,
"1705432123.455",,"2150",
"1705432125.605","0",,
"1705432125.609",,"2151",
"1705432127.754","0",,
"1705432127.756",,"2151",
"1705432129.905","0",,
"1705432129.907",,"2150",
"1705432132.056","0",,
"1705432132.058",,"2151",
"1705432134.207","0",,
"1705432134.209",,"2151",
"1705432136.356","0",,
"1705432136.359",,"2150",
"1705432138.507","0",,
"1705432138.509",,"2151",
"1705432140.658","0",,
"1705432140.66",,"2150",
"1705432142.808","0",,
"1705432142.81",,"2150",
"1705432144.958","0",,
"1705432144.96",,"2151",
"1705432147.109","0",,
"1705432147.111",,"2151",
"1705432149.259","0",,
"1705432149.261",,"2150",
"1705432151.41","0",,
"1705432151.412",,"2150",
"1705432153.561","0",,
"1705432153.563",,"2152",
"1705432155.711","0",,
"1705432155.714",,"2150",
"1705432157.861","0",,
"1705432157.863",,"2150",
"1705432160.012","0",,
"1705432160.014",,"2151",
"1705432162.162","0",,
"1705432162.165",,"2150",
"1705432164.312","0",,
"1705432164.315",,"2150",
"1705432166.464","0",,
"1705432166.465",,"2151",
"1705432168.614","0",,
"1705432168.616",,"2151",
"1705432170.763","0",,
"1705432170.765",,"2150",
"1705432172.914","0",,
"1705432172.916",,"2150",
"1705432175.064","0",,
"1705432175.066",,"2151",
"1705432177.224","0",,
"1705432177.226",,"2150",
"1705432179.365","0",,
"1705432179.367",,"2150",
"1705432181.516","0",,
"1705432181.52",,"2152",
"1705432183.666","0",,
"1705432183.668",,"2150",
"1705432185.816","0",,
"1705432185.819",,"2150",
"1705432187.967","0",,
"1705432187.97",,"2151",
"1705432190.118","0",,
"1705432190.12",,"2151",
"1705432192.268","0",,
"1705432192.27",,"2150",
"1705432194.428","0","2150",
"1705432196.569","0",,
"1705432196.571",,"2151",
"1705432198.719","0",,
"1705432198.721",,"2150",
"1705432200.869","0",,
"1705432200.872",,"2150",
"1705432203.02","0",,
"1705432203.023",,"2151",
"1705432205.171","0",,
"1705432205.173",,"2151",
"1705432207.321","0",,
"1705432207.323",,"2150",
"1705432209.472","0",,
"1705432209.475",,"2151",
"1705432211.623","0",,
"1705432211.625",,"2151",
"1705432213.773","0",,
"1705432213.775",,"2150",
"1705432215.924","0",,
"1705432215.926",,"2151",
"1705432218.074","0",,
"1705432218.076",,"2150",
"1705432220.224","0",,
"1705432220.226",,"2151",
"1705432222.375","0",,
"1705432222.377",,"2150",
"1705432224.526","0",,
"1705432224.528",,"2151",
"1705432226.676","0",,
"1705432226.678",,"2150",
"1705432228.826","0",,
"1705432228.828",,"2150",
"1705432230.977","0",,
"1705432230.979",,"2152",
"1705432233.128","0",,
"1705432233.13",,"2150",
"1705432235.277","0",,
"1705432235.28",,"2150",
"1705432237.428","0",,
"1705432237.43",,"2151",
"1705432239.579","0",,
"1705432239.581",,"2150",
"1705432241.729","0",,
"1705432241.731",,"2151",
"1705432243.882","0",,
"1705432243.883",,"2150",
"1705432246.03","0",,
"1705432246.032",,"2151",
"1705432248.182","0",,
"1705432248.183",,"2150",
"1705432250.33","0",,
"1705432250.333",,"2150",
"1705432252.482","0",,
"1705432252.484",,"2152",
"1705432254.632","0",,
